t,u,rf
207.85,0.004205,-0.01
207.9,0.004175,-0.01
207.95,0.004155000000000001,-0.018
208.0,0.004135,-0.019
208.05,0.004115000000000001,-0.023
208.1,0.00409,-0.017
208.15,0.004059999999999999,-0.014
208.2,0.004030000000000001,-0.014
208.25,0.004005,-0.021
208.3,0.0039900000000000005,-0.036
208.35,0.003965,-0.027
208.4,0.00394,-0.022
208.45,0.00391,-0.018
208.5,0.0038799999999999998,-0.026
208.55,0.00386,-0.028
208.6,0.00384,-0.043
208.65,0.003815,-0.036
208.7,0.00379,-0.038
208.75,0.00376,-0.017
208.8,0.0037300000000000002,-0.031
208.85,0.00371,-0.035
208.9,0.00369,-0.042
208.95,0.0036650000000000003,-0.042
209.0,0.00364,-0.039
209.05,0.00361,-0.029
209.1,0.0035800000000000003,-0.038
209.15,0.0035550000000000004,-0.038
209.2,0.0035350000000000004,-0.044
209.25,0.0035150000000000003,-0.042
209.3,0.0034900000000000005,-0.045
209.35,0.00346,-0.04
209.4,0.0034300000000000003,-0.035
209.45,0.003405,-0.044
209.5,0.003385,-0.063
209.55,0.00337,-0.051
209.6,0.00334,-0.047
209.65,0.00331,-0.046
209.7,0.00328,-0.043
209.75,0.003255,-0.053
209.8,0.003235,-0.067
209.85,0.003215,-0.048
209.9,0.00319,-0.051
209.95,0.00316,-0.049
210.0,0.0031349999999999998,-0.048
210.05,0.003105,-0.049
210.1,0.003085,-0.072
210.15,0.003065,-0.072
210.2,0.00304,-0.059
210.25,0.0030099999999999997,-0.06
210.3,0.002985,-0.051
210.35,0.002955,-0.055
210.4,0.002935,-0.073
210.45,0.00292,-0.079
210.5,0.00289,-0.067
210.55,0.00286,-0.062
210.6,0.002835,-0.058
210.65,0.002805,-0.065
210.7,0.002785,-0.083
210.75,0.002775,-0.078
210.8,0.0027400000000000002,-0.059
210.85,0.00271,-0.065
210.9,0.0026850000000000003,-0.068
210.95,0.00266,-0.065
211.0,0.002645,-0.071
211.05,0.00261,-0.064
211.1,0.002585,-0.081
211.15,0.00256,-0.071
211.2,0.0025350000000000004,-0.069
211.25,0.0025150000000000003,-0.073
211.3,0.0024950000000000003,-0.07
211.35,0.00246,-0.074
211.4,0.002435,-0.082
211.45,0.0024100000000000002,-0.067
211.5,0.002385,-0.068
211.55,0.00237,-0.085
211.6,0.00234,-0.075
211.65,0.00231,-0.078
211.7,0.002285,-0.079
211.75,0.00226,-0.081
211.8,0.002235,-0.082
211.85,0.00221,-0.075
211.9,0.0021850000000000003,-0.088
211.95,0.00216,-0.091
212.0,0.0021349999999999997,-0.084
212.05,0.00211,-0.071
212.1,0.002085,-0.085
212.15,0.002065,-0.083
212.2,0.0020350000000000004,-0.091
212.25,0.0020099999999999996,-0.094
212.3,0.0019850000000000002,-0.083
212.35,0.00196,-0.081
212.4,0.001935,-0.087
212.45,0.001915,-0.085
212.5,0.001885,-0.091
212.55,0.00186,-0.101
212.6,0.001835,-0.091
212.65,0.0018100000000000002,-0.079
212.7,0.001785,-0.087
212.75,0.0017649999999999999,-0.093
212.8,0.0017350000000000002,-0.09
212.85,0.00171,-0.098
212.9,0.001685,-0.09
212.95,0.00166,-0.09
213.0,0.001635,-0.09
213.05,0.0016150000000000001,-0.097
213.1,0.001585,-0.093
213.15,0.0015600000000000002,-0.103
213.2,0.001535,-0.098
213.25,0.00151,-0.099
213.3,0.0014850000000000002,-0.096
213.35,0.0014650000000000002,-0.104
213.4,0.001435,-0.096
213.45,0.00141,-0.112
213.5,0.001385,-0.104
213.55,0.00136,-0.098
213.6,0.001335,-0.098
213.65,0.001315,-0.113
213.7,0.001285,-0.097
213.75,0.00126,-0.115
213.8,0.0012350000000000002,-0.111
213.85,0.00121,-0.104
213.9,0.001185,-0.098
213.95,0.00116,-0.112
214.0,0.001135,-0.103
214.05,0.00111,-0.114
214.1,0.001085,-0.112
214.15,0.0010600000000000002,-0.106
214.2,0.001035,-0.096
214.25,0.00101,-0.111
214.3,0.000985,-0.111
214.35,0.00096,-0.121
214.4,0.0009350000000000001,-0.119
214.45,0.00091,-0.111
214.5,0.000885,-0.102
214.55,0.0008950000000000001,-0.02
214.6,0.00091,-0.00900000000000001
214.65,0.00095,-0.028
214.7,0.000975,-0.017
214.75,0.000995,-0.011
214.8,0.00102,-0.00800000000000001
214.85,0.001045,-0.013
214.9,0.0010600000000000002,-0.012
214.95,0.0011,-0.022
215.0,0.0011250000000000001,-0.013
215.05,0.001145,-0.005
215.1,0.00117,-0.00700000000000001
215.15,0.001195,-0.012
215.2,0.0012150000000000002,-0.004
215.25,0.00125,-0.024
215.3,0.0012749999999999999,-0.005
215.35,0.0013000000000000002,-0.011
215.4,0.00132,0.00499999999999999
215.45,0.001345,-0.002
215.5,0.0013650000000000001,-0.002
215.55,0.0014,-0.015
215.6,0.001425,-0.002
215.65,0.00145,0.00399999999999999
215.7,0.00147,0.014
215.75,0.0014950000000000002,0.00799999999999999
215.8,0.0015149999999999999,0.00199999999999999
215.85,0.0015500000000000002,-0.017
215.9,0.001575,0.0
215.95,0.0016,0.00699999999999999
216.0,0.0016200000000000001,0.013
216.05,0.001645,0.011
216.1,0.001665,0.009
216.15,0.0016950000000000001,-0.012
216.2,0.0017250000000000002,0.087
216.25,0.00175,0.00699999999999999
216.3,0.00177,0.017
216.35,0.001795,0.019
216.4,0.00182,-0.001
216.45,0.00184,-0.00600000000000001
216.5,0.001875,0.01
216.55,0.0019,0.017
216.6,0.00192,0.022
216.65,0.0019450000000000001,0.026
216.7,0.00197,0.016
216.75,0.00199,0.051
216.8,0.002025,0.015
216.85,0.0020499999999999997,0.023
216.9,0.00207,0.015
216.95,0.002095,0.049
217.0,0.0021200000000000004,0.00799999999999999
217.05,0.00214,0.029
217.1,0.002175,0.018
217.15,0.0022,0.022
217.2,0.00222,0.024
217.25,0.002245,0.038
217.3,0.00227,0.027
217.35,0.00229,0.029
217.4,0.0023250000000000002,0.011
217.45,0.00235,0.024
217.5,0.002375,0.037
217.55,0.002395,0.032
217.6,0.00242,0.032
217.65,0.00244,0.046
217.7,0.0024700000000000004,0.01
217.75,0.0025,0.031
217.8,0.002525,0.032
217.85,0.002545,0.04
217.9,0.00257,0.044
217.95,0.002595,0.044
218.0,0.0026200000000000004,0.025
218.05,0.00265,0.039
218.1,0.002675,0.032
218.15,0.002695,0.047
218.2,0.00272,0.048
218.25,0.002745,0.022
218.3,0.002765,0.04
218.35,0.0028,0.035
218.4,0.0028250000000000003,0.04
218.45,0.0028450000000000003,0.047
218.5,0.00287,0.045
218.55,0.002895,0.047
218.6,0.002915,0.045
218.65,0.0029500000000000004,0.036
218.7,0.002975,0.05
218.75,0.003,0.053
218.8,0.00302,0.06
218.85,0.003045,0.058
218.9,0.003065,0.045
218.95,0.0031000000000000003,0.034
219.0,0.003125,0.051
219.05,0.00315,0.055
219.1,0.00317,0.061
219.15,0.003195,0.06
219.2,0.003215,0.069
219.25,0.003245,0.039
219.3,0.003275,0.057
219.35,0.0033,0.065
219.4,0.00332,0.069
219.45,0.0033450000000000003,0.069
219.5,0.0033650000000000004,0.064
219.55,0.003395,0.046
219.6,0.003425,0.064
219.65,0.0034500000000000004,0.062
219.7,0.0034700000000000004,0.067
219.75,0.0034950000000000003,0.078
219.8,0.0035150000000000003,0.081
219.85,0.003545,0.051
219.9,0.003575,0.066
219.95,0.0036000000000000003,0.069
220.0,0.0036200000000000004,0.072
220.05,0.0036450000000000002,0.069
220.1,0.0036650000000000003,0.068
220.15,0.003695,0.063
220.2,0.003725,0.078
220.25,0.00375,0.074
220.3,0.00377,0.079
220.35,0.003795,0.086
220.4,0.003815,0.078
220.45,0.0038450000000000003,0.075
220.5,0.003875,0.084
220.55,0.0039,0.077
220.6,0.00392,0.093
220.65,0.003945,0.088
220.7,0.003965,0.096
220.75,0.003995,0.076
220.8,0.004025000000000001,0.085
220.85,0.00405,0.094
220.9,0.004070000000000001,0.094
220.95,0.004095,0.101
221.0,0.004115000000000001,0.101
221.05,0.004144999999999999,0.063
221.1,0.004175,0.1
221.15,0.004200000000000001,0.102
221.2,0.00422,0.115
221.25,0.0042450000000000005,0.108
221.3,0.004265,0.113
221.35,0.004295,0.104
221.4,0.004325,0.121
221.45,0.00435,0.123
221.5,0.004370000000000001,0.131
221.55,0.00439,0.129
221.6,0.0044150000000000005,0.136
221.65,0.004445,0.118
221.7,0.00447,0.14
221.75,0.004495,0.15
221.8,0.004515,0.17
221.85,0.004535,0.154
221.9,0.0045650000000000005,0.213
221.95,0.00459,0.178
222.0,0.004615,0.205
222.05,0.004635,0.201
222.1,0.00466,0.227
222.15,0.004690000000000001,0.229
222.2,0.00471,0.239
222.25,0.00472,0.254
222.3,0.00472,0.264
222.35,0.00472,0.264
222.4,0.004725,0.261
222.45,0.004725,0.258
222.5,0.004725,0.255
222.55,0.004725,0.253
222.6,0.004725,0.251
222.65,0.004725,0.251
222.7,0.00472,0.249
222.75,0.004725,0.247
222.8,0.004725,0.249
222.85,0.004725,0.248
222.9,0.004725,0.243
222.95,0.004725,0.245
223.0,0.004725,0.244
223.05,0.004725,0.244
223.1,0.004725,0.241
223.15,0.004725,0.241
223.2,0.004725,0.241
223.25,0.004725,0.241
223.3,0.00472,0.239
223.35,0.004725,0.239
223.4,0.00472,0.239
223.45,0.004725,0.237
223.5,0.004725,0.235
223.55,0.004725,0.236
223.6,0.004725,0.236
223.65,0.004725,0.236
223.7,0.004725,0.235
223.75,0.004725,0.235
223.8,0.004725,0.233
223.85,0.004725,0.235
223.9,0.004725,0.232
223.95,0.004725,0.231
224.0,0.004725,0.232
224.05,0.004725,0.232
224.1,0.004725,0.232
224.15,0.004725,0.23
224.2,0.004725,0.23
224.25,0.004725,0.23
224.3,0.004725,0.23
224.35,0.004725,0.228
224.4,0.004725,0.229
224.45,0.004725,0.228
224.5,0.004725,0.229
224.55,0.004725,0.228
224.6,0.004725,0.231
224.65,0.004725,0.228
224.7,0.004725,0.226
224.75,0.004725,0.227
224.8,0.004725,0.225
224.85,0.004725,0.223
224.9,0.004725,0.224
224.95,0.004725,0.225
225.0,0.004725,0.224
225.05,0.004725,0.222
225.1,0.004725,0.222
225.15,0.004725,0.223
225.2,0.004725,0.222
225.25,0.004725,0.22
225.3,0.004725,0.22
225.35,0.004725,0.219
225.4,0.004725,0.219
225.45,0.004725,0.221
225.5,0.004725,0.22
225.55,0.004725,0.22
225.6,0.004725,0.22
225.65,0.004725,0.219
225.7,0.004725,0.219
225.75,0.004725,0.217
225.8,0.004725,0.218
225.85,0.004725,0.216
225.9,0.004725,0.217
225.95,0.004725,0.217
226.0,0.004725,0.219
226.05,0.004725,0.217
226.1,0.004725,0.218
226.15,0.004725,0.216
226.2,0.004725,0.217
226.25,0.004725,0.217
226.3,0.004725,0.217
226.35,0.004725,0.218
226.4,0.004725,0.221
226.45,0.004725,0.216
226.5,0.004725,0.218
226.55,0.004725,0.217
226.6,0.004725,0.219
226.65,0.004725,0.217
226.7,0.004725,0.218
226.75,0.004725,0.216
226.8,0.004725,0.216
226.85,0.004725,0.216
226.9,0.004725,0.215
226.95,0.004725,0.215
227.0,0.004725,0.219
227.05,0.004725,0.217
227.1,0.004725,0.216
227.15,0.004725,0.218
227.2,0.004725,0.217
227.25,0.004725,0.215
227.3,0.004725,0.216
227.35,0.004725,0.214
227.4,0.004725,0.215
227.45,0.004725,0.211
227.5,0.004725,0.214
227.55,0.004725,0.213
227.6,0.004725,0.213
227.65,0.004725,0.214
227.7,0.004725,0.214
227.75,0.004725,0.215
227.8,0.004725,0.215
227.85,0.004725,0.213
227.9,0.004725,0.213
227.95,0.004725,0.212
228.0,0.004725,0.211
228.05,0.004725,0.213
228.1,0.004725,0.214
228.15,0.004725,0.212
228.2,0.004725,0.212
228.25,0.004725,0.214
228.3,0.004725,0.211
228.35,0.004725,0.212
228.4,0.004725,0.213
228.45,0.004725,0.211
228.5,0.004725,0.213
228.55,0.004725,0.21
228.6,0.004725,0.213
228.65,0.004725,0.212
228.7,0.004725,0.216
228.75,0.004725,0.214
228.8,0.004725,0.215
228.85,0.004725,0.214
228.9,0.004725,0.214
228.95,0.004725,0.212
229.0,0.004725,0.214
229.05,0.004725,0.213
229.1,0.004725,0.216
229.15,0.004725,0.21
229.2,0.004725,0.21
229.25,0.004725,0.211
229.3,0.004725,0.215
229.35,0.004725,0.235
229.4,0.004725,0.257
229.45,0.004725,0.209
229.5,0.004725,0.212
229.55,0.004725,0.209
229.6,0.004725,0.211
229.65,0.004725,0.21
229.7,0.004725,0.214
229.75,0.004725,0.211
229.8,0.004725,0.212
229.85,0.004725,0.211
229.9,0.004725,0.213
229.95,0.004725,0.212
230.0,0.004725,0.253
230.05,0.004725,0.21
230.1,0.004725,0.212
230.15,0.004725,0.21
230.2,0.004725,0.21
230.25,0.004725,0.209
230.3,0.004725,0.305
230.35,0.004725,0.209
230.4,0.004725,0.209
230.45,0.004725,0.209
230.5,0.004725,0.21
230.55,0.004725,0.208
230.6,0.004725,0.208
230.65,0.004725,0.194
230.7,0.004725,0.197
230.75,0.004725,0.196
230.8,0.004725,0.195
230.85,0.004725,0.193
230.9,0.004725,0.19
230.95,0.004725,0.193
231.0,0.004725,0.195
231.05,0.004725,0.194
231.1,0.004725,0.195
231.15,0.004725,0.198
231.2,0.004725,0.197
231.25,0.004725,0.198
231.3,0.004725,0.196
231.35,0.004725,0.197
231.4,0.004725,0.198
231.45,0.004725,0.197
231.5,0.004725,0.197
231.55,0.004725,0.197
231.6,0.004725,0.198
231.65,0.004725,0.198
231.7,0.004725,0.199
231.75,0.004725,0.198
231.8,0.004725,0.199
231.85,0.004725,0.198
231.9,0.004725,0.2
231.95,0.004725,0.197
232.0,0.004725,0.195
232.05,0.004725,0.194
232.1,0.004725,0.194
232.15,0.004725,0.193
232.2,0.004725,0.195
232.25,0.004725,0.195
232.3,0.004725,0.196
232.35,0.004725,0.196
232.4,0.004725,0.197
232.45,0.004725,0.195
232.5,0.004725,0.195
232.55,0.004725,0.195
232.6,0.004725,0.196
232.65,0.004725,0.196
232.7,0.004725,0.197
232.75,0.004725,0.194
232.8,0.004725,0.196
232.85,0.004725,0.193
232.9,0.004725,0.197
232.95,0.004725,0.195
233.0,0.004725,0.198
233.05,0.004725,0.195
233.1,0.004725,0.195
233.15,0.004725,0.195
233.2,0.004725,0.196
233.25,0.004725,0.194
233.3,0.004725,0.196
233.35,0.004725,0.195
233.4,0.004725,0.195
233.45,0.004725,0.195
233.5,0.004725,0.195
233.55,0.004725,0.194
233.6,0.004725,0.195
233.65,0.004725,0.195
233.7,0.004725,0.196
233.75,0.004725,0.196
233.8,0.004725,0.195
233.85,0.004725,0.195
233.9,0.004725,0.196
233.95,0.004725,0.196
234.0,0.004725,0.198
234.05,0.004725,0.196
234.1,0.004725,0.198
234.15,0.004725,0.2
234.2,0.004725,0.198
234.25,0.004725,0.198
234.3,0.004725,0.197
234.35,0.004725,0.199
234.4,0.004725,0.2
234.45,0.004725,0.2
234.5,0.004725,0.2
234.55,0.004725,0.199
234.6,0.004725,0.237
234.65,0.004725,0.197
234.7,0.004725,0.2
234.75,0.004725,0.199
234.8,0.004725,0.24
234.85,0.004725,0.2
234.9,0.004725,0.202
234.95,0.004725,0.201
235.0,0.004725,0.204
235.05,0.004725,0.202
235.1,0.004725,0.206
235.15,0.004725,0.201
235.2,0.004725,0.202
235.25,0.004725,0.201
235.3,0.004725,0.204
235.35,0.004725,0.2
235.4,0.004725,0.201
235.45,0.004725,0.199
235.5,0.004725,0.201
235.55,0.004725,0.203
235.6,0.004725,0.202
235.65,0.004725,0.202
235.7,0.004725,0.201
235.75,0.004725,0.201
235.8,0.004725,0.199
235.85,0.004725,0.2
235.9,0.004725,0.201
235.95,0.004725,0.201
236.0,0.004725,0.2
236.05,0.004725,0.197
236.1,0.004725,0.2
236.15,0.004725,0.202
236.2,0.004725,0.2
236.25,0.004725,0.201
236.3,0.004725,0.201
236.35,0.004725,0.201
236.4,0.004725,0.2
236.45,0.004725,0.199
236.5,0.004725,0.202
236.55,0.004725,0.202
236.6,0.004725,0.202
236.65,0.004725,0.203
236.7,0.004725,0.2
236.75,0.004725,0.202
236.8,0.004725,0.2
236.85,0.004725,0.2
236.9,0.004725,0.201
236.95,0.004725,0.202
237.0,0.004725,0.202
237.05,0.004725,0.201
237.1,0.004725,0.2
237.15,0.004725,0.216
237.2,0.004725,0.201
237.25,0.004725,0.201
237.3,0.004725,0.202
237.35,0.004725,0.2
237.4,0.004725,0.199
237.45,0.004725,0.2
237.5,0.004725,0.196
237.55,0.004725,0.195
237.6,0.004725,0.194
237.65,0.004725,0.194
237.7,0.004725,0.191
237.75,0.004725,0.194
237.8,0.004725,0.194
237.85,0.004725,0.192
237.9,0.004725,0.191
237.95,0.004725,0.19
